age,gender,marital_status,dependents,education,employment_status,years_employed,self_employed,residence_type,housing_status,city,state,country,monthly_income,annual_income,existing_emi,savings,bank_balance,loan_amount,loan_purpose,loan_term,interest_rate,collateral_available,coapplicant_income,credit_score,past_loan_defaults,credit_card_holder,num_open_accounts,current_debt,debt_to_income_ratio,cibil_score,vehicle_ownership,property_ownership,business_ownership,existing_loans,pan_verified,aadhaar_verified,income_tax_filed,bank_statement_available,salary_slips_available,loan_approved
54,Male,Married,3,Postgraduate,Employed,5,0,Rented,Mortgaged,Bengaluru,Telangana,India,79013,1406314,0,231889,10000,247490,Education,24,8.543880536850741,1,10875,772,1,0,9,150469,0.6801573979260135,710,0,1,0,4,0,0,0,1,0,1
48,Male,Married,1,Graduate,Self Employed,13,1,Rented,Owned,Bengaluru,Telangana,India,42532,555642,8505,190774,320963,349189,Business,12,14.911647608314412,1,28980,850,0,1,11,230108,0.4815114534663729,847,0,1,0,2,0,0,1,1,0,0
22,Male,Married,1,Graduate,Employed,13,0,Owned,Owned,Hyderabad,Tamil Nadu,India,61082,294172,0,230366,10000,874279,Education,24,12.048652565800463,1,22094,803,1,1,10,253424,0.3519556942319991,746,0,1,0,2,0,0,0,0,0,1
26,Female,Married,3,Postgraduate,Employed,4,0,Owned,Mortgaged,Chennai,Tamil Nadu,India,56510,464834,6058,5000,433495,596163,Education,12,13.899177277820627,1,22235,713,1,0,6,282449,0.429486798713544,654,1,1,0,0,0,0,0,0,0,0
43,Male,Married,3,Graduate,Self Employed,9,0,Rented,Owned,Delhi,Karnataka,India,62726,568904,4944,284590,85050,680660,Business,12,15.689925187221778,1,11733,794,0,1,5,201221,0.1564857376189669,759,1,1,0,3,0,0,1,0,0,0
56,Male,Married,1,High School,Employed,1,0,Owned,Rented,Chennai,Maharashtra,India,42795,487701,10950,5000,405855,220850,Education,12,8.52123504965303,1,4048,697,0,1,9,79840,0.44741955139210776,900,0,1,0,1,0,0,0,0,0,0
61,Male,Married,2,Postgraduate,Employed,4,1,Owned,Mortgaged,Chennai,Maharashtra,India,24257,808098,19895,198548,132542,298457,Vehicle,48,13.562797051331929,0,9805,736,0,0,11,247130,0.11949277953222154,801,0,1,0,2,0,0,0,0,0,0
42,Male,Single,3,Graduate,Employed,19,0,Owned,Rented,Delhi,Maharashtra,India,76456,1155796,0,278127,10000,300087,Business,36,9.38980528025454,1,0,807,0,0,4,248642,0.5508808134813493,713,1,0,0,1,0,0,0,1,1,1
36,Male,Divorced,3,High School,Employed,10,0,Owned,Owned,Hyderabad,Telangana,India,86210,1241897,21645,443326,346891,490566,Business,36,11.934737932618912,1,7915,715,0,1,5,7571,0.37331657715643096,628,0,0,0,1,0,0,1,0,0,0
68,Female,Single,0,Postgraduate,Employed,12,0,Owned,Owned,Delhi,Maharashtra,India,25572,931292,6601,102469,362242,411719,Business,48,14.850865606685868,1,0,759,1,1,6,314775,0.23394008636575514,652,1,1,0,0,0,0,0,0,0,0
44,Male,Divorced,2,Postgraduate,Self Employed,17,1,Owned,Owned,Bengaluru,Karnataka,India,73116,1422381,10086,511285,62213,342311,Medical,60,9.036218867383512,1,0,825,0,0,2,0,0.11216803076811623,794,0,0,0,4,0,0,0,0,1,0
37,Female,Married,0,Graduate,Employed,14,1,Rented,Owned,Bengaluru,Delhi,India,88830,673088,0,420433,136885,369904,Medical,36,15.922101136589758,1,16397,798,1,0,4,278269,0.7454833099605969,622,1,0,0,0,0,0,0,0,0,1
43,Female,Single,3,High School,Self Employed,15,1,Owned,Owned,Chennai,Maharashtra,India,78110,290244,13981,172706,62246,275312,Education,36,12.856268710887722,1,21408,855,0,0,2,119759,0.48942331895872115,720,0,0,1,0,0,0,0,1,0,0
22,Male,Married,0,Graduate,Self Employed,14,0,Rented,Mortgaged,Hyderabad,Telangana,India,55833,1095953,8248,50425,164331,410435,Vehicle,48,11.462450941878664,1,14618,900,0,0,9,247023,0.5528673699540458,878,0,1,1,1,0,0,0,0,1,0
36,Male,Single,3,Postgraduate,Self Employed,9,0,Rented,Rented,Delhi,Maharashtra,India,44243,228421,7631,5000,194017,694907,Business,36,8.646326990015533,0,9014,797,1,0,6,228468,0.6455504001638886,736,1,0,1,4,0,0,0,0,0,0
46,Male,Married,0,Graduate,Employed,12,0,Rented,Owned,Delhi,Telangana,India,66781,553499,0,298915,134320,117109,Vehicle,36,12.901173086210388,1,3631,669,0,0,7,176473,0.5386132955258687,601,1,1,0,3,0,0,0,0,0,1
66,Female,Married,1,Postgraduate,Employed,5,0,Owned,Owned,Chennai,Tamil Nadu,India,70451,936033,8442,117288,10000,526225,Vehicle,24,12.21167848005629,1,11193,776,0,0,1,222853,0.3891728234591605,900,1,1,0,4,0,0,0,1,0,0
57,Male,Married,0,Postgraduate,Employed,17,0,Owned,Rented,Hyderabad,Tamil Nadu,India,67107,749285,13074,465884,104485,753620,Vehicle,12,10.114877516293667,1,5133,771,0,0,7,171787,0.5393117421230802,900,0,1,0,1,0,1,0,0,0,0
59,Female,Married,3,Postgraduate,Employed,3,0,Owned,Mortgaged,Hyderabad,Maharashtra,India,61037,722714,6582,127685,271457,409698,Vehicle,12,12.178356501906254,1,14246,787,0,0,8,247825,0.276761605800517,775,0,0,0,4,0,0,0,0,0,0
48,Female,Single,1,Graduate,Unemployed,17,0,Owned,Owned,Chennai,Telangana,India,41181,425762,15045,87879,152843,333647,Home,48,8.595919480172398,1,0,884,0,0,8,387600,0.4929461436975965,860,0,1,0,0,0,0,0,0,0,0
27,Female,Single,2,High School,Employed,17,0,Rented,Owned,Chennai,Karnataka,India,74299,776759,14797,292052,137432,653330,Medical,60,15.996082105215955,1,23415,534,0,0,9,52582,0.24391111091131343,690,0,1,0,0,0,0,0,0,0,0
40,Male,Married,0,Postgraduate,Self Employed,2,0,Rented,Mortgaged,Chennai,Karnataka,India,75358,1081098,4153,126511,58999,233471,Vehicle,36,10.990858308742213,0,8195,886,0,1,2,0,0.7421959635971007,799,0,0,1,2,0,0,0,0,0,1
69,Other,Single,1,Graduate,Employed,14,0,Owned,Mortgaged,Hyderabad,Tamil Nadu,India,69418,785990,17570,251538,100693,445007,Home,12,12.101666110458924,1,19515,900,0,1,7,140510,0.4566973751895762,673,0,1,0,2,0,0,0,0,1,0
24,Male,Married,3,High School,Employed,19,0,Owned,Mortgaged,Mumbai,Delhi,India,67441,530932,8271,427478,363163,221234,Home,48,14.38583626037805,1,25646,782,0,0,6,134017,0.26368819657843623,570,1,0,0,1,0,0,1,0,1,0
64,Male,Single,3,Postgraduate,Employed,11,1,Rented,Owned,Bengaluru,Delhi,India,101943,405738,8298,271101,31828,50000,Business,60,13.84583757695063,0,18934,785,0,1,10,144131,0.547742768107538,900,1,1,1,0,0,0,0,0,0,0
54,Male,Married,0,High School,Self Employed,6,0,Owned,Owned,Mumbai,Delhi,India,51263,537121,8593,271773,273707,416563,Home,36,15.164192805265758,1,24589,693,0,1,8,91988,0.16322372244374111,565,0,1,0,1,1,0,0,0,0,0
35,Female,Married,1,High School,Employed,17,1,Rented,Owned,Bengaluru,Karnataka,India,93191,897700,8415,286926,186117,172053,Vehicle,12,15.559943026499134,1,0,720,0,0,11,262881,0.4038133130274727,752,0,0,0,1,0,0,1,0,0,0
59,Female,Married,1,High School,Employed,10,0,Owned,Owned,Delhi,Tamil Nadu,India,48851,883080,0,5000,211825,447432,Business,12,9.918833732247748,0,9085,796,0,1,1,48773,0.7061752332601056,751,0,1,0,3,0,0,0,1,0,1
62,Female,Single,2,Postgraduate,Self Employed,2,0,Rented,Mortgaged,Delhi,Delhi,India,89396,539847,6886,320530,84793,695306,Education,36,11.42799884669331,1,28236,789,1,0,5,222823,0.6375009520645374,776,0,0,1,1,0,0,0,0,1,0
24,Male,Married,2,Postgraduate,Employed,4,0,Rented,Owned,Hyderabad,Delhi,India,92134,150000,0,278787,134268,857936,Home,60,13.651127439717936,1,21110,799,1,0,8,240654,0.5924076681105424,710,0,1,0,1,1,0,0,0,0,1
27,Other,Married,0,Graduate,Employed,13,0,Owned,Rented,Chennai,Telangana,India,58552,906003,17758,410721,179256,470576,Medical,12,8.83768206572811,0,37181,788,0,1,1,210064,0.4294223398507685,711,1,1,0,2,0,0,1,0,0,0
53,Male,Single,3,Postgraduate,Employed,9,0,Owned,Mortgaged,Bengaluru,Karnataka,India,101541,510687,17516,359045,112313,674227,Medical,48,13.877086796344734,0,35452,818,0,0,8,226278,0.4128153825271914,735,0,0,0,2,0,0,0,0,0,0
69,Male,Married,0,Postgraduate,Employed,4,0,Rented,Mortgaged,Hyderabad,Telangana,India,75318,986718,13111,213649,223086,537771,Home,48,8.536625800009357,1,18595,806,0,0,3,270180,0.10791673930040385,772,0,1,0,2,0,0,0,0,0,0
23,Other,Married,1,Postgraduate,Employed,15,1,Owned,Rented,Mumbai,Delhi,India,45700,553167,6569,435830,239467,365715,Vehicle,12,15.355663572006502,1,11976,607,0,0,1,185088,0.5200265627832048,719,1,1,0,0,0,0,0,0,0,0
53,Male,Single,3,High School,Employed,2,1,Owned,Mortgaged,Chennai,Delhi,India,56768,483629,1951,197326,462451,50000,Education,24,13.88627087306202,1,3498,811,0,0,8,147082,0.503905831903962,712,0,0,0,4,0,0,0,0,0,1
28,Male,Married,2,Graduate,Employed,4,0,Owned,Owned,Mumbai,Delhi,India,89920,825951,4054,294488,216164,807828,Medical,12,12.74124379348737,0,9290,900,1,0,5,226205,0.103695314668983,574,0,1,0,2,0,0,0,0,0,1
53,Female,Single,1,Graduate,Employed,9,0,Owned,Owned,Delhi,Karnataka,India,85307,1487309,19655,193993,10000,219197,Vehicle,36,11.716757292259189,0,10101,717,0,0,5,237034,0.19593047739242841,900,0,0,1,1,0,0,1,0,0,0
51,Male,Married,3,Postgraduate,Employed,0,0,Rented,Owned,Mumbai,Tamil Nadu,India,41723,1004708,3846,333116,331192,754209,Education,12,15.910185764098085,1,7881,884,1,1,4,264519,0.10870530911476062,778,0,0,0,3,0,0,1,0,0,1
26,Male,Married,1,Graduate,Employed,7,0,Owned,Mortgaged,Bengaluru,Karnataka,India,61936,820865,0,182231,153496,568097,Vehicle,60,14.02383800019604,1,3979,619,0,0,8,17322,0.27722526217117266,742,0,0,0,2,1,0,0,0,1,1
54,Male,Married,2,Graduate,Employed,18,0,Owned,Mortgaged,Chennai,Delhi,India,69477,887655,14180,546559,441550,235277,Business,12,14.55469718135419,1,19818,716,0,1,7,162564,0.10269718538617315,651,1,0,0,0,1,0,1,1,0,0
65,Male,Married,0,Graduate,Employed,18,0,Rented,Owned,Chennai,Telangana,India,53832,254665,17003,613125,371220,518639,Medical,48,14.690387426760982,0,35359,649,0,0,8,78790,0.39215848076043236,609,0,0,0,3,0,0,0,0,0,0
63,Female,Single,0,High School,Employed,17,0,Owned,Owned,Bengaluru,Karnataka,India,116871,443297,17955,407308,114315,919240,Home,48,8.664061999658513,1,26199,871,0,0,9,233291,0.4334751849330537,814,1,0,0,0,0,0,1,0,0,0
23,Female,Divorced,1,Graduate,Employed,6,0,Owned,Owned,Hyderabad,Delhi,India,70140,150000,14230,527433,273847,787843,Medical,12,8.910132887966949,1,11130,900,0,1,7,249037,0.40595716246185753,702,1,1,0,1,0,0,1,0,0,0
33,Male,Married,2,Graduate,Employed,1,1,Rented,Owned,Delhi,Maharashtra,India,63640,1298962,15209,5000,102785,337203,Medical,24,9.987737392900875,1,27168,709,0,0,1,153930,0.23957244394398847,788,1,0,0,3,0,0,1,0,0,0
33,Male,Divorced,3,Graduate,Unemployed,16,1,Rented,Mortgaged,Mumbai,Karnataka,India,91198,1238215,8317,5000,180349,293364,Home,48,13.414131970652988,0,19159,848,0,0,2,110719,0.4664914609054236,571,1,1,0,3,1,0,0,0,0,0
43,Male,Married,1,Graduate,Self Employed,7,0,Owned,Owned,Mumbai,Tamil Nadu,India,56965,897845,0,192119,267878,472045,Business,12,13.179618971495604,1,14511,900,1,1,11,236711,0.6698662351553528,890,1,0,0,4,0,0,0,1,0,1
28,Female,Single,3,Graduate,Employed,14,1,Rented,Rented,Mumbai,Telangana,India,87163,820534,8167,257421,324690,413586,Vehicle,36,10.938726661026827,1,13762,716,0,0,4,167341,0.3038506753937667,819,1,0,0,3,0,0,0,0,0,0
63,Female,Married,2,Postgraduate,Employed,2,0,Owned,Rented,Bengaluru,Delhi,India,28309,314522,11729,214322,296376,713942,Home,24,15.79749072380845,1,12600,734,1,0,5,315514,0.31880280402630456,711,0,1,0,1,0,0,0,0,1,0
59,Female,Single,0,Postgraduate,Employed,13,0,Owned,Owned,Bengaluru,Maharashtra,India,55019,714210,7188,5000,189748,612709,Medical,12,9.198299815960937,0,22812,800,0,1,5,348430,0.4799780897717747,771,0,0,0,3,0,0,1,0,0,0
60,Male,Married,2,Graduate,Self Employed,11,1,Rented,Owned,Hyderabad,Telangana,India,88079,1317717,6914,457286,502845,77706,Education,36,14.325400920786823,0,16676,627,0,0,11,275067,0.2636280747309076,801,1,0,0,3,0,0,1,0,0,0
31,Male,Married,2,Postgraduate,Employed,18,1,Rented,Mortgaged,Mumbai,Karnataka,India,99544,819424,2215,637755,132547,550908,Home,36,12.106578397639327,1,6258,732,0,0,10,202102,0.33645042924822655,572,1,1,0,3,0,0,1,0,0,1
22,Male,Single,1,Graduate,Employed,2,1,Owned,Rented,Delhi,Maharashtra,India,47987,610606,1989,480577,10000,410599,Business,24,11.641256499793961,0,5677,900,0,0,6,353429,0.4167060569323364,900,1,0,0,3,0,0,1,1,0,1
65,Female,Divorced,1,Graduate,Employed,8,0,Owned,Owned,Hyderabad,Maharashtra,India,45423,252578,19028,445394,10000,458163,Business,60,8.691737448961739,1,18670,664,0,0,8,202868,0.37041168159346227,773,0,0,0,4,0,0,0,0,0,0
35,Male,Single,1,High School,Employed,19,1,Owned,Owned,Mumbai,Karnataka,India,77483,1194091,19246,290701,371621,504767,Education,12,13.958497312151657,1,20143,813,0,0,7,134476,0.6727626126471676,642,1,1,1,2,0,1,0,0,0,0
53,Female,Married,2,Postgraduate,Employed,7,0,Owned,Mortgaged,Bengaluru,Tamil Nadu,India,51293,758974,7984,98260,170035,713720,Medical,36,14.286816330752309,0,11242,777,0,0,8,115842,0.6942954924096227,599,1,0,0,4,0,0,0,0,0,0
65,Female,Married,2,High School,Self Employed,13,0,Rented,Mortgaged,Mumbai,Delhi,India,59091,252979,9689,263055,200677,665114,Home,12,10.892181225915092,1,1415,701,1,0,11,113167,0.3820149324396066,828,0,1,0,3,0,0,0,0,1,0
23,Male,Single,1,Graduate,Unemployed,3,0,Rented,Mortgaged,Bengaluru,Delhi,India,84280,502720,2114,629005,109471,285056,Education,48,12.377221529468843,1,30011,744,0,1,8,179394,0.4134505849070437,743,0,0,0,0,0,0,0,0,0,1
22,Male,Married,1,Graduate,Employed,14,0,Owned,Rented,Hyderabad,Tamil Nadu,India,53029,396738,11855,186642,121148,437105,Business,36,13.048315924261468,0,27463,900,0,1,2,223993,0.7698258883412217,773,0,0,0,0,0,0,0,0,1,0
22,Male,Married,1,Graduate,Employed,5,0,Owned,Mortgaged,Delhi,Telangana,India,21760,740476,18557,168107,77677,351325,Medical,48,11.257339321477149,1,0,780,0,0,6,45560,0.45216125834489385,722,0,0,0,2,0,0,0,0,0,0
29,Male,Single,1,Graduate,Employed,11,0,Owned,Owned,Delhi,Karnataka,India,36376,842201,0,449314,241249,79993,Education,12,13.116865046195212,1,31074,798,0,0,10,137352,0.7951224359587512,609,0,0,0,2,0,0,0,0,0,1
24,Male,Married,1,High School,Employed,17,1,Owned,Rented,Bengaluru,Karnataka,India,65219,629034,10783,461263,167340,425938,Business,36,11.755952945625609,1,12492,896,0,0,1,200220,0.6339619408813463,775,0,1,1,4,0,0,0,1,1,0
61,Female,Single,1,Graduate,Employed,13,0,Rented,Owned,Chennai,Delhi,India,24004,1013113,11234,97377,236550,855845,Medical,12,15.085523916215513,0,17279,688,0,0,4,241144,0.2849625546054456,698,0,1,1,3,0,1,0,0,0,0
51,Male,Married,2,High School,Employed,9,0,Owned,Rented,Hyderabad,Maharashtra,India,58462,803640,11165,202932,224126,73350,Medical,24,13.888849200179607,1,28658,604,1,0,3,177537,0.26036486571903306,717,1,1,0,0,0,0,1,0,0,0
69,Male,Single,0,High School,Self Employed,3,0,Owned,Mortgaged,Mumbai,Maharashtra,India,34373,1098693,17856,159657,124635,444706,Education,60,9.328749873576761,1,34830,900,1,1,8,203228,0.2113451416085842,900,0,0,1,2,0,1,0,1,1,0
60,Female,Divorced,2,Postgraduate,Unemployed,6,0,Owned,Mortgaged,Bengaluru,Telangana,India,101078,672841,20216,262544,10000,437649,Vehicle,48,14.497023877440595,0,27034,735,0,0,2,62340,0.6643020083422323,815,0,1,0,2,0,0,0,0,1,0
68,Female,Married,0,Graduate,Employed,16,0,Rented,Owned,Chennai,Maharashtra,India,112633,1693597,6599,448663,10000,513301,Medical,12,11.031292235462566,1,17892,818,1,1,7,93380,0.3148034295230117,821,0,1,0,4,0,1,0,0,0,0
33,Male,Single,1,Postgraduate,Employed,4,0,Owned,Rented,Mumbai,Telangana,India,41719,610653,12039,105275,573464,238200,Vehicle,24,15.516763165240064,1,0,636,0,1,1,174218,0.573054757152234,900,1,0,0,3,0,0,0,1,1,0
35,Female,Single,3,Graduate,Employed,13,0,Owned,Mortgaged,Hyderabad,Delhi,India,70648,509001,8505,446139,372162,136475,Vehicle,60,13.0252845983354,1,0,762,0,0,11,228502,0.47809530467954753,762,0,0,0,0,0,0,0,0,0,0
62,Female,Married,3,Postgraduate,Employed,9,0,Owned,Mortgaged,Delhi,Tamil Nadu,India,43871,472109,4207,268297,354223,146708,Vehicle,12,8.706834704805972,1,25537,599,0,0,4,201973,0.6781981120346827,733,0,0,1,0,0,0,0,0,0,0
33,Female,Married,2,Graduate,Employed,6,0,Owned,Rented,Bengaluru,Telangana,India,58195,716717,9624,668714,92301,742805,Business,48,14.007720288257948,1,31104,727,1,0,5,99361,0.6255722035486562,645,0,0,1,1,0,0,1,0,0,0
24,Female,Married,2,High School,Employed,14,1,Owned,Owned,Hyderabad,Tamil Nadu,India,104676,264139,12028,307389,181236,233809,Education,24,9.480507767282848,1,5224,648,0,0,9,157526,0.1446242470518323,670,0,0,1,2,0,0,0,0,0,0
54,Male,Single,0,Postgraduate,Employed,7,0,Owned,Owned,Chennai,Tamil Nadu,India,54732,868368,9301,232554,74002,340096,Vehicle,36,15.07950612217959,1,11762,623,0,1,5,323624,0.33689932658360877,494,0,0,0,0,0,0,0,0,0,0
60,Female,Single,1,Postgraduate,Self Employed,5,0,Owned,Mortgaged,Hyderabad,Delhi,India,58707,208408,2712,353448,10000,913019,Vehicle,60,15.612477306680518,1,8312,686,0,0,2,231704,0.46406909849831346,806,1,1,0,3,0,0,1,0,0,1
68,Male,Divorced,2,Postgraduate,Employed,10,0,Owned,Rented,Chennai,Karnataka,India,44264,828501,5218,189313,103459,288463,Medical,48,13.714418897720064,1,7993,467,0,0,10,164559,0.6625472385780289,580,1,0,0,0,0,0,1,0,0,0
66,Female,Married,3,Postgraduate,Employed,15,0,Rented,Rented,Delhi,Tamil Nadu,India,90216,374624,5264,5000,352404,525327,Medical,24,12.49654582536958,1,27899,592,1,1,2,82545,0.5998192765220357,819,0,0,0,0,0,0,0,0,1,0
27,Female,Married,2,High School,Employed,17,0,Owned,Rented,Chennai,Karnataka,India,12000,665611,2945,206706,289296,684038,Home,12,13.015472558747351,1,17620,806,0,1,6,112229,0.48458276546784773,715,1,1,1,0,0,0,0,0,1,1
59,Male,Married,3,Graduate,Unemployed,12,0,Owned,Owned,Chennai,Maharashtra,India,55258,961362,9881,203867,53893,673458,Medical,24,11.716413783969493,1,12249,758,0,0,2,180626,0.6658627383652153,734,0,0,0,0,0,0,0,0,1,0
62,Male,Divorced,1,High School,Employed,13,0,Owned,Owned,Delhi,Telangana,India,63990,1471211,10508,5000,139073,157053,Education,36,9.126870865109426,1,46890,601,0,1,8,206214,0.4044499332767988,715,0,0,1,2,0,0,1,0,0,0
55,Female,Single,0,High School,Employed,15,0,Rented,Mortgaged,Mumbai,Maharashtra,India,50456,456599,13877,236853,277386,293062,Medical,12,15.466326241257374,0,0,780,0,0,3,233728,0.13896170174810718,872,0,0,0,4,1,0,0,0,1,0
61,Female,Single,0,High School,Employed,5,0,Rented,Owned,Chennai,Telangana,India,83998,734904,2854,5000,105773,516520,Education,60,10.968899010658317,1,21574,623,1,0,11,216858,0.7093750100306334,853,0,1,0,4,0,0,0,0,0,1
62,Male,Divorced,2,Graduate,Employed,5,0,Rented,Rented,Bengaluru,Telangana,India,91444,562872,4535,187416,190346,874383,Vehicle,12,10.846358302753021,0,2412,799,1,0,3,144827,0.46861534632753665,716,0,0,0,4,1,0,1,1,0,0
43,Female,Divorced,2,High School,Unemployed,9,0,Owned,Rented,Chennai,Maharashtra,India,33935,519038,17327,293847,232240,282467,Vehicle,36,9.934935818746176,1,13110,707,0,0,8,131445,0.6658821611547919,621,1,1,0,3,0,0,0,1,0,0
23,Female,Single,1,Graduate,Employed,12,0,Owned,Mortgaged,Mumbai,Tamil Nadu,India,111056,565508,7013,267459,230820,341405,Vehicle,60,15.943061866258468,1,16783,684,0,0,1,374463,0.374457202567571,821,0,1,0,2,0,1,0,0,0,0
43,Male,Married,3,Postgraduate,Unemployed,12,0,Owned,Owned,Bengaluru,Tamil Nadu,India,33688,1027219,8180,176007,213038,542306,Medical,24,15.569233279602187,1,25135,709,1,0,2,127135,0.5119865763156392,612,1,1,1,1,0,0,1,0,0,0
31,Male,Married,2,Graduate,Employed,3,1,Owned,Rented,Hyderabad,Delhi,India,93349,633583,6949,234604,95019,586324,Business,36,11.120742773903185,0,11865,900,1,0,4,57288,0.33176510382401625,548,0,1,0,2,1,0,0,0,0,0
27,Male,Married,1,Graduate,Employed,15,0,Owned,Owned,Hyderabad,Telangana,India,68296,1454793,14798,108868,108373,599655,Education,12,10.45004035708682,1,10596,636,0,1,10,24321,0.38670248211177105,774,0,1,0,4,0,0,0,1,1,0
27,Female,Single,0,Graduate,Employed,7,0,Owned,Owned,Hyderabad,Maharashtra,India,53918,904793,15030,251946,32625,263801,Vehicle,48,14.5402714726177,0,11650,744,0,0,11,146447,0.20317875517810496,854,0,1,0,0,0,0,0,0,0,0
55,Male,Married,2,Graduate,Employed,17,0,Owned,Owned,Delhi,Delhi,India,55993,476996,14679,260455,10000,332949,Home,60,11.669575376471046,1,2040,805,0,0,7,269298,0.6191224968372787,675,0,0,0,4,0,0,0,0,0,0
46,Female,Single,2,Graduate,Employed,14,0,Owned,Owned,Mumbai,Telangana,India,64262,669988,8159,87955,165082,497410,Vehicle,48,15.758410375661072,1,22587,614,0,0,4,125284,0.29619901419885586,764,0,0,0,4,0,0,0,0,0,0
47,Male,Married,0,High School,Employed,19,0,Owned,Mortgaged,Bengaluru,Tamil Nadu,India,69585,539445,2765,298185,286113,727708,Home,12,15.259125472070014,1,18376,544,0,0,4,320363,0.31121180111546465,674,0,0,1,0,0,0,0,0,0,1
57,Female,Single,1,Graduate,Employed,12,0,Owned,Mortgaged,Bengaluru,Maharashtra,India,44756,1020020,19551,297061,10000,397533,Education,24,14.195885066951444,0,20222,653,0,0,3,179308,0.34793227379046965,799,1,0,0,1,0,0,0,0,1,0
48,Male,Single,1,Postgraduate,Self Employed,10,0,Rented,Owned,Delhi,Maharashtra,India,59853,288366,13137,220082,215486,445093,Vehicle,48,9.174432175857751,1,14165,803,0,0,4,285408,0.40248828147804094,840,0,0,1,1,0,0,0,0,0,0
52,Male,Married,2,Graduate,Unemployed,3,0,Owned,Mortgaged,Mumbai,Delhi,India,48045,377714,5260,685788,282002,224295,Education,48,13.765958024166252,1,12685,682,0,0,6,108016,0.503314738414955,691,0,1,0,4,0,0,1,1,0,0
26,Female,Single,0,Postgraduate,Employed,7,0,Rented,Owned,Mumbai,Maharashtra,India,38268,602536,16542,224673,10000,859909,Home,36,15.904407901456567,1,29107,694,1,1,8,109489,0.5779646421868266,606,0,0,0,2,1,0,0,0,0,0
62,Male,Married,3,Postgraduate,Employed,17,0,Owned,Rented,Delhi,Maharashtra,India,47019,984884,4786,199737,144824,483937,Vehicle,60,11.29969399737825,1,27261,820,0,0,3,188649,0.572982656036942,559,0,0,0,3,0,1,0,0,0,0
43,Male,Single,1,Graduate,Self Employed,7,0,Rented,Mortgaged,Chennai,Karnataka,India,39700,1149918,16464,173969,394007,687106,Medical,24,15.111767522869856,1,31977,631,0,0,1,225842,0.39657664114980584,821,0,0,0,3,0,0,1,0,0,0
29,Other,Divorced,1,Postgraduate,Employed,1,0,Rented,Rented,Mumbai,Maharashtra,India,55756,1194162,16869,75230,251752,456577,Home,48,11.56106379509645,0,19471,710,0,1,7,162999,0.43732346730681104,594,0,1,0,0,0,0,0,0,0,0
61,Other,Married,0,High School,Self Employed,4,0,Owned,Owned,Mumbai,Delhi,India,74514,938940,2471,373461,10000,468758,Home,36,15.784930005320362,0,31231,553,0,1,3,207784,0.19822436256909842,760,1,0,0,3,0,0,0,0,0,1
